Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
22/09/2021 01:00:00,22/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",40202009,24/09/2021 12:01:01,A
21/09/2021 01:00:00,21/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",39507801,23/09/2021 14:01:01,A
20/09/2021 01:00:00,20/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",40525731,24/09/2021 14:01:01,A
19/09/2021 01:00:00,19/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",38345336,20/09/2021 16:01:00,A
18/09/2021 01:00:00,18/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",37982653,20/09/2021 13:01:01,A
17/09/2021 01:00:00,17/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",39386571,20/09/2021 14:01:00,A
16/09/2021 01:00:00,16/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",47704302,17/09/2021 12:01:01,L
15/09/2021 01:00:00,15/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",67969270,20/09/2021 13:01:01,A
14/09/2021 01:00:00,14/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",72480847,15/09/2021 14:01:01,A
13/09/2021 01:00:00,13/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",75324080,14/09/2021 16:01:01,A
12/09/2021 01:00:00,12/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",72393991,13/09/2021 16:01:01,A
11/09/2021 01:00:00,11/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",66896271,14/09/2021 12:01:01,A
10/09/2021 01:00:00,10/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",69067402,12/09/2021 12:01:01,A
09/09/2021 01:00:00,09/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",73261873,10/09/2021 14:01:00,A
08/09/2021 01:00:00,08/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",68638571,13/09/2021 16:01:01,A
07/09/2021 01:00:00,07/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",71427278,10/09/2021 14:01:00,A
06/09/2021 01:00:00,06/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",69406678,09/09/2021 12:01:01,A
05/09/2021 01:00:00,05/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",64683530,06/09/2021 14:01:00,A
04/09/2021 01:00:00,04/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",64415021,06/09/2021 12:01:00,A
03/09/2021 01:00:00,03/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",67202135,07/09/2021 12:01:01,A
02/09/2021 01:00:00,02/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",65845544,07/09/2021 12:01:01,A
01/09/2021 01:00:00,01/09/2021,"NTS Energy Offtaken, Industrial Offtake Total",66097090,02/09/2021 16:01:01,A
31/08/2021 01:00:00,31/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",63670608,01/09/2021 16:01:00,A
30/08/2021 01:00:00,30/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",59031205,31/08/2021 16:01:00,A
29/08/2021 01:00:00,29/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",58175136,31/08/2021 14:01:01,A
28/08/2021 01:00:00,28/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",57605337,01/09/2021 14:01:00,A
27/08/2021 01:00:00,27/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",72218629,31/08/2021 16:01:00,A
26/08/2021 01:00:00,26/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",74067030,31/08/2021 16:01:00,A
25/08/2021 01:00:00,25/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",75675250,26/08/2021 14:01:01,A
24/08/2021 01:00:00,24/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",75896752,25/08/2021 12:01:01,L
23/08/2021 01:00:00,23/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",80933807,24/08/2021 14:01:00,A
22/08/2021 01:00:00,22/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",81486317,24/08/2021 12:01:00,A
21/08/2021 01:00:00,21/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",75890945,23/08/2021 12:01:01,A
20/08/2021 01:00:00,20/08/2021,"NTS Energy Offtaken, Industrial Offtake Total",73470383,23/08/2021 12:01:01,A
