Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/09/2021 01:00:00,18/09/2021,"NTS Energy Offtaken, Powerstations Total",603388071,20/09/2021 13:01:01,A
17/09/2021 01:00:00,17/09/2021,"NTS Energy Offtaken, Powerstations Total",656472496,20/09/2021 14:01:00,A
16/09/2021 01:00:00,16/09/2021,"NTS Energy Offtaken, Powerstations Total",681808223,20/09/2021 13:01:01,A
15/09/2021 01:00:00,15/09/2021,"NTS Energy Offtaken, Powerstations Total",773143309,16/09/2021 14:01:01,A
14/09/2021 01:00:00,14/09/2021,"NTS Energy Offtaken, Powerstations Total",743751458,15/09/2021 12:01:00,A
13/09/2021 01:00:00,13/09/2021,"NTS Energy Offtaken, Powerstations Total",718508731,15/09/2021 12:01:00,A
12/09/2021 01:00:00,12/09/2021,"NTS Energy Offtaken, Powerstations Total",633426787,13/09/2021 12:01:01,A
11/09/2021 01:00:00,11/09/2021,"NTS Energy Offtaken, Powerstations Total",512748125,12/09/2021 12:01:01,A
10/09/2021 01:00:00,10/09/2021,"NTS Energy Offtaken, Powerstations Total",676262403,12/09/2021 12:01:01,A
09/09/2021 01:00:00,09/09/2021,"NTS Energy Offtaken, Powerstations Total",712746460,10/09/2021 14:01:00,A
08/09/2021 01:00:00,08/09/2021,"NTS Energy Offtaken, Powerstations Total",665312223,09/09/2021 14:01:00,A
07/09/2021 01:00:00,07/09/2021,"NTS Energy Offtaken, Powerstations Total",684724954,10/09/2021 16:01:01,A
06/09/2021 01:00:00,06/09/2021,"NTS Energy Offtaken, Powerstations Total",669202118,07/09/2021 12:01:01,A
05/09/2021 01:00:00,05/09/2021,"NTS Energy Offtaken, Powerstations Total",555567939,07/09/2021 12:01:01,A
04/09/2021 01:00:00,04/09/2021,"NTS Energy Offtaken, Powerstations Total",541853318,06/09/2021 16:01:01,A
03/09/2021 01:00:00,03/09/2021,"NTS Energy Offtaken, Powerstations Total",660907929,06/09/2021 16:01:01,A
02/09/2021 01:00:00,02/09/2021,"NTS Energy Offtaken, Powerstations Total",693463006,03/09/2021 12:01:00,A
01/09/2021 01:00:00,01/09/2021,"NTS Energy Offtaken, Powerstations Total",646437668,03/09/2021 12:01:00,A
31/08/2021 01:00:00,31/08/2021,"NTS Energy Offtaken, Powerstations Total",567424184,03/09/2021 12:01:00,A
30/08/2021 01:00:00,30/08/2021,"NTS Energy Offtaken, Powerstations Total",430981840,31/08/2021 14:01:01,A
29/08/2021 01:00:00,29/08/2021,"NTS Energy Offtaken, Powerstations Total",362866103,31/08/2021 12:01:00,A
28/08/2021 01:00:00,28/08/2021,"NTS Energy Offtaken, Powerstations Total",415136076,31/08/2021 16:01:00,A
27/08/2021 01:00:00,27/08/2021,"NTS Energy Offtaken, Powerstations Total",558569750,31/08/2021 14:01:01,A
26/08/2021 01:00:00,26/08/2021,"NTS Energy Offtaken, Powerstations Total",467049802,27/08/2021 12:01:00,A
25/08/2021 01:00:00,25/08/2021,"NTS Energy Offtaken, Powerstations Total",556772970,27/08/2021 12:01:00,A
24/08/2021 01:00:00,24/08/2021,"NTS Energy Offtaken, Powerstations Total",603505512,27/08/2021 12:01:00,A
