Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
26/12/2025 00:00,26/12/2025,"NTS Energy Offtaken, Powerstations Total",337381120,30/12/2025 12:01,A
26/12/2025 00:00,26/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,27/12/2025 12:01,L
25/12/2025 05:16,24/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",228094418,25/12/2025 11:30,
25/12/2025 00:00,25/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",21154647,30/12/2025 12:01,A
25/12/2025 00:00,25/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",2055428331,29/12/2025 14:01,A
25/12/2025 00:00,25/12/2025,"NTS Energy Offtaken, Powerstations Total",181586165,29/12/2025 14:01,A
25/12/2025 00:00,25/12/2025,"NTS Energy Offtaken, Storage Injection Total",30313166,26/12/2025 12:01,L
24/12/2025 07:48,23/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",244662285,24/12/2025 11:30,
24/12/2025 00:00,24/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",21226936,29/12/2025 14:01,A
24/12/2025 00:00,24/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",2022106292,29/12/2025 14:01,A
24/12/2025 00:00,24/12/2025,"NTS Energy Offtaken, Powerstations Total",254060457,29/12/2025 12:01,A
24/12/2025 00:00,24/12/2025,"NTS Energy Offtaken, Storage Injection Total",27214781,25/12/2025 12:01,L
23/12/2025 08:42,22/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",241758333,23/12/2025 11:30,
23/12/2025 00:00,23/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",21822067,25/12/2025 12:01,A
23/12/2025 00:00,23/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1847687709,24/12/2025 14:01,A
23/12/2025 00:00,23/12/2025,"NTS Energy Offtaken, Powerstations Total",347336060,24/12/2025 14:01,A
23/12/2025 00:00,23/12/2025,"NTS Energy Offtaken, Storage Injection Total",104774677,24/12/2025 12:01,L
22/12/2025 05:16,21/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",204211111,22/12/2025 11:30,
22/12/2025 00:00,22/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",23024043,24/12/2025 12:01,A
22/12/2025 00:00,22/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1683068657,23/12/2025 14:01,A
22/12/2025 00:00,22/12/2025,"NTS Energy Offtaken, Powerstations Total",438011035,24/12/2025 14:01,A
22/12/2025 00:00,22/12/2025,"NTS Energy Offtaken, Storage Injection Total",339123620,23/12/2025 12:01,L
21/12/2025 05:16,20/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",201222222,21/12/2025 11:30,
21/12/2025 00:00,21/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",23421711,23/12/2025 14:01,A
21/12/2025 00:00,21/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1681661827,22/12/2025 14:01,A
21/12/2025 00:00,21/12/2025,"NTS Energy Offtaken, Powerstations Total",366726795,24/12/2025 14:01,A
21/12/2025 00:00,21/12/2025,"NTS Energy Offtaken, Storage Injection Total",147369773,22/12/2025 12:01,L
20/12/2025 05:16,19/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",183366667,20/12/2025 11:30,
20/12/2025 00:00,20/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",27570978,21/12/2025 12:01,L
20/12/2025 00:00,20/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1866135773,22/12/2025 14:01,A
20/12/2025 00:00,20/12/2025,"NTS Energy Offtaken, Powerstations Total",420389644,24/12/2025 14:01,A
20/12/2025 00:00,20/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,21/12/2025 12:01,L
19/12/2025 05:16,18/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",188311111,19/12/2025 11:30,
19/12/2025 00:00,19/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",26170631,20/12/2025 12:01,L
19/12/2025 00:00,19/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1824873378,22/12/2025 14:01,A
19/12/2025 00:00,19/12/2025,"NTS Energy Offtaken, Powerstations Total",365182591,23/12/2025 12:01,A
19/12/2025 00:00,19/12/2025,"NTS Energy Offtaken, Storage Injection Total",140481789,20/12/2025 12:01,L
18/12/2025 05:16,17/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",186966667,18/12/2025 11:30,
18/12/2025 00:00,18/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",25260102,19/12/2025 12:01,L
18/12/2025 00:00,18/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1770822472,19/12/2025 16:01,A
18/12/2025 00:00,18/12/2025,"NTS Energy Offtaken, Powerstations Total",302924387,19/12/2025 16:01,A
18/12/2025 00:00,18/12/2025,"NTS Energy Offtaken, Storage Injection Total",239971809,19/12/2025 12:01,L
17/12/2025 08:54,16/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",236155556,17/12/2025 11:30,
17/12/2025 00:00,17/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",24212178,18/12/2025 16:01,A
17/12/2025 00:00,17/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",2046837787,19/12/2025 16:01,A
17/12/2025 00:00,17/12/2025,"NTS Energy Offtaken, Powerstations Total",505219840,19/12/2025 12:01,A
17/12/2025 00:00,17/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,18/12/2025 12:01,L
16/12/2025 09:38,15/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",311990031,16/12/2025 11:30,
16/12/2025 00:00,16/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",45960447,17/12/2025 12:01,L
16/12/2025 00:00,16/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1893130955,18/12/2025 12:01,A
16/12/2025 00:00,16/12/2025,"NTS Energy Offtaken, Powerstations Total",803783452,19/12/2025 12:01,A
16/12/2025 00:00,16/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,17/12/2025 12:01,L
15/12/2025 05:16,14/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",204280520,15/12/2025 11:30,
15/12/2025 00:00,15/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",35404801,16/12/2025 12:01,L
15/12/2025 00:00,15/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1706133478,17/12/2025 16:01,A
15/12/2025 00:00,15/12/2025,"NTS Energy Offtaken, Powerstations Total",599919368,17/12/2025 10:01,A
15/12/2025 00:00,15/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,16/12/2025 12:01,L
14/12/2025 05:16,13/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",216793097,14/12/2025 11:30,
14/12/2025 00:00,14/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",25010269,15/12/2025 12:01,L
14/12/2025 00:00,14/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1683222660,17/12/2025 16:01,A
14/12/2025 00:00,14/12/2025,"NTS Energy Offtaken, Powerstations Total",177732772,15/12/2025 12:01,A
14/12/2025 00:00,14/12/2025,"NTS Energy Offtaken, Storage Injection Total",478155420,15/12/2025 12:01,L
13/12/2025 05:16,12/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",248809973,13/12/2025 11:30,
13/12/2025 00:00,13/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",35402473,15/12/2025 12:01,A
13/12/2025 00:00,13/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1807679634,15/12/2025 16:01,A
13/12/2025 00:00,13/12/2025,"NTS Energy Offtaken, Powerstations Total",295739413,14/12/2025 12:01,A
13/12/2025 00:00,13/12/2025,"NTS Energy Offtaken, Storage Injection Total",316209121,14/12/2025 12:01,L
12/12/2025 05:16,11/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",271139708,12/12/2025 11:30,
12/12/2025 00:00,12/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",56239921,13/12/2025 12:01,L
12/12/2025 00:00,12/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1721957966,15/12/2025 16:01,A
12/12/2025 00:00,12/12/2025,"NTS Energy Offtaken, Powerstations Total",635670799,17/12/2025 16:01,A
12/12/2025 00:00,12/12/2025,"NTS Energy Offtaken, Storage Injection Total",20638440,13/12/2025 12:01,L
11/12/2025 05:16,10/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",223261602,11/12/2025 11:30,
11/12/2025 00:00,11/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",27329875,15/12/2025 16:01,A
11/12/2025 00:00,11/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1688157232,12/12/2025 14:01,A
11/12/2025 00:00,11/12/2025,"NTS Energy Offtaken, Powerstations Total",424466902,15/12/2025 14:01,A
11/12/2025 00:00,11/12/2025,"NTS Energy Offtaken, Storage Injection Total",207790699,12/12/2025 12:01,L
10/12/2025 05:16,09/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",216702198,10/12/2025 11:30,
10/12/2025 00:00,10/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",25877604,11/12/2025 12:01,L
10/12/2025 00:00,10/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1625384175,12/12/2025 14:01,A
10/12/2025 00:00,10/12/2025,"NTS Energy Offtaken, Powerstations Total",260377049,12/12/2025 16:01,A
10/12/2025 00:00,10/12/2025,"NTS Energy Offtaken, Storage Injection Total",187363490,11/12/2025 12:01,L
09/12/2025 05:16,08/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",258266314,09/12/2025 11:30,
09/12/2025 00:00,09/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",26580547,10/12/2025 14:01,A
09/12/2025 00:00,09/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1532125654,10/12/2025 16:01,A
09/12/2025 00:00,09/12/2025,"NTS Energy Offtaken, Powerstations Total",233412327,10/12/2025 14:01,A
09/12/2025 00:00,09/12/2025,"NTS Energy Offtaken, Storage Injection Total",194736428,10/12/2025 12:01,L
08/12/2025 05:16,07/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",226325962,08/12/2025 11:30,
08/12/2025 00:00,08/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",26085977,09/12/2025 12:01,L
08/12/2025 00:00,08/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1600004001,10/12/2025 14:01,A
08/12/2025 00:00,08/12/2025,"NTS Energy Offtaken, Powerstations Total",217624007,10/12/2025 16:01,A
08/12/2025 00:00,08/12/2025,"NTS Energy Offtaken, Storage Injection Total",247913513,09/12/2025 12:01,L
07/12/2025 08:28,05/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",363019668,07/12/2025 11:35,
07/12/2025 05:16,06/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",233937950,07/12/2025 11:30,
07/12/2025 00:00,07/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",25676701,08/12/2025 14:01,A
07/12/2025 00:00,07/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1599244214,09/12/2025 12:01,A
07/12/2025 00:00,07/12/2025,"NTS Energy Offtaken, Powerstations Total",258755419,08/12/2025 16:01,A
07/12/2025 00:00,07/12/2025,"NTS Energy Offtaken, Storage Injection Total",90202176,08/12/2025 12:01,L
06/12/2025 00:00,06/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",26564759,08/12/2025 14:01,A
06/12/2025 00:00,06/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1639926232,08/12/2025 16:01,A
06/12/2025 00:00,06/12/2025,"NTS Energy Offtaken, Powerstations Total",224474703,08/12/2025 12:01,A
06/12/2025 00:00,06/12/2025,"NTS Energy Offtaken, Storage Injection Total",70087150,07/12/2025 12:01,L
05/12/2025 09:13,04/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",366117782,05/12/2025 11:30,
05/12/2025 00:00,05/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",31122864,09/12/2025 12:01,A
05/12/2025 00:00,05/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",2131076244,08/12/2025 16:01,A
05/12/2025 00:00,05/12/2025,"NTS Energy Offtaken, Powerstations Total",543934372,09/12/2025 12:01,A
05/12/2025 00:00,05/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,06/12/2025 14:01,A
04/12/2025 05:16,03/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",343551920,04/12/2025 11:30,
04/12/2025 00:00,04/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",29418723,06/12/2025 12:01,A
04/12/2025 00:00,04/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",2051718137,08/12/2025 14:01,A
04/12/2025 00:00,04/12/2025,"NTS Energy Offtaken, Powerstations Total",668368127,05/12/2025 12:01,A
04/12/2025 00:00,04/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,05/12/2025 12:01,L
03/12/2025 05:16,02/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",310903672,03/12/2025 11:30,
03/12/2025 00:00,03/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",28636516,04/12/2025 16:01,A
03/12/2025 00:00,03/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",2006556683,05/12/2025 14:01,A
03/12/2025 00:00,03/12/2025,"NTS Energy Offtaken, Powerstations Total",725885752,04/12/2025 12:01,A
03/12/2025 00:00,03/12/2025,"NTS Energy Offtaken, Storage Injection Total",0,04/12/2025 12:01,L
02/12/2025 11:55,30/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",225515512,02/12/2025 14:35,
02/12/2025 11:51,01/12/2025,"NTS Energy Offtaken, Interconnector Exports Total",311225819,02/12/2025 14:35,
02/12/2025 00:00,02/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",27299508,04/12/2025 16:01,A
02/12/2025 00:00,02/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1826434372,05/12/2025 14:01,A
02/12/2025 00:00,02/12/2025,"NTS Energy Offtaken, Powerstations Total",639862067,04/12/2025 16:01,A
02/12/2025 00:00,02/12/2025,"NTS Energy Offtaken, Storage Injection Total",3895690,03/12/2025 12:01,L
01/12/2025 00:00,01/12/2025,"NTS Energy Offtaken, Industrial Offtake Total",26699215,04/12/2025 16:01,A
01/12/2025 00:00,01/12/2025,"NTS Energy Offtaken, LDZ Offtake Total",1821712735,05/12/2025 14:01,A
01/12/2025 00:00,01/12/2025,"NTS Energy Offtaken, Powerstations Total",383710658,05/12/2025 12:01,A
01/12/2025 00:00,01/12/2025,"NTS Energy Offtaken, Storage Injection Total",111688672,02/12/2025 12:01,L
30/11/2025 05:16,29/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",233341363,30/11/2025 11:30,
30/11/2025 00:00,30/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",25624548,01/12/2025 14:01,A
30/11/2025 00:00,30/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1951698873,03/12/2025 16:01,A
30/11/2025 00:00,30/11/2025,"NTS Energy Offtaken, Powerstations Total",297164306,03/12/2025 16:01,A
30/11/2025 00:00,30/11/2025,"NTS Energy Offtaken, Storage Injection Total",42709126,01/12/2025 12:01,L
29/11/2025 05:16,28/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",230285630,29/11/2025 11:30,
29/11/2025 00:00,29/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",25269279,01/12/2025 14:01,A
29/11/2025 00:00,29/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1721369629,01/12/2025 16:01,A
29/11/2025 00:00,29/11/2025,"NTS Energy Offtaken, Powerstations Total",221157032,01/12/2025 12:01,A
29/11/2025 00:00,29/11/2025,"NTS Energy Offtaken, Storage Injection Total",210800499,30/11/2025 12:01,L
28/11/2025 09:20,27/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",216648659,28/11/2025 11:30,
28/11/2025 00:00,28/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",29560736,01/12/2025 14:01,A
28/11/2025 00:00,28/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1709754873,01/12/2025 16:01,A
28/11/2025 00:00,28/11/2025,"NTS Energy Offtaken, Powerstations Total",241224680,01/12/2025 14:01,A
28/11/2025 00:00,28/11/2025,"NTS Energy Offtaken, Storage Injection Total",169700232,29/11/2025 12:01,L
27/11/2025 09:25,26/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",249711751,27/11/2025 11:30,
27/11/2025 00:00,27/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",26914680,01/12/2025 14:01,A
27/11/2025 00:00,27/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1627130423,28/11/2025 16:01,A
27/11/2025 00:00,27/11/2025,"NTS Energy Offtaken, Powerstations Total",317300391,28/11/2025 12:01,A
27/11/2025 00:00,27/11/2025,"NTS Energy Offtaken, Storage Injection Total",180871829,28/11/2025 12:01,L
26/11/2025 09:06,25/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",296740868,26/11/2025 11:30,
26/11/2025 00:00,26/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",52478950,28/11/2025 16:01,A
26/11/2025 00:00,26/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2288578782,28/11/2025 14:01,A
26/11/2025 00:00,26/11/2025,"NTS Energy Offtaken, Powerstations Total",720910982,28/11/2025 14:01,A
26/11/2025 00:00,26/11/2025,"NTS Energy Offtaken, Storage Injection Total",0,27/11/2025 12:01,L
25/11/2025 05:16,24/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",242492743,25/11/2025 11:30,
25/11/2025 00:00,25/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",57381304,26/11/2025 12:01,L
25/11/2025 00:00,25/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2229953364,27/11/2025 12:01,A
25/11/2025 00:00,25/11/2025,"NTS Energy Offtaken, Powerstations Total",833763300,26/11/2025 12:01,A
25/11/2025 00:00,25/11/2025,"NTS Energy Offtaken, Storage Injection Total",0,26/11/2025 12:01,L
24/11/2025 05:16,23/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",233233742,24/11/2025 11:30,
24/11/2025 00:00,24/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",37682841,25/11/2025 12:01,L
24/11/2025 00:00,24/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2097344623,26/11/2025 16:01,A
24/11/2025 00:00,24/11/2025,"NTS Energy Offtaken, Powerstations Total",656492355,26/11/2025 14:01,A
24/11/2025 00:00,24/11/2025,"NTS Energy Offtaken, Storage Injection Total",4437570,25/11/2025 12:01,L
23/11/2025 05:16,22/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",235508567,23/11/2025 11:30,
23/11/2025 00:00,23/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",25220864,24/11/2025 16:01,A
23/11/2025 00:00,23/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1856502135,25/11/2025 12:01,A
23/11/2025 00:00,23/11/2025,"NTS Energy Offtaken, Powerstations Total",162521996,25/11/2025 12:01,A
23/11/2025 00:00,23/11/2025,"NTS Energy Offtaken, Storage Injection Total",235437681,24/11/2025 12:01,L
22/11/2025 07:37,21/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",289086111,22/11/2025 11:30,
22/11/2025 00:00,22/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",25448992,23/11/2025 12:01,L
22/11/2025 00:00,22/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2060428465,25/11/2025 12:01,A
22/11/2025 00:00,22/11/2025,"NTS Energy Offtaken, Powerstations Total",421161533,25/11/2025 14:01,A
22/11/2025 00:00,22/11/2025,"NTS Energy Offtaken, Storage Injection Total",14017158,23/11/2025 12:01,L
21/11/2025 09:10,20/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",290013889,21/11/2025 11:30,
21/11/2025 00:00,21/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",57279940,22/11/2025 13:01,L
21/11/2025 00:00,21/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2499163877,25/11/2025 12:01,A
21/11/2025 00:00,21/11/2025,"NTS Energy Offtaken, Powerstations Total",752046980,25/11/2025 14:01,A
21/11/2025 00:00,21/11/2025,"NTS Energy Offtaken, Storage Injection Total",70978,22/11/2025 13:01,L
20/11/2025 08:54,19/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",262758333,20/11/2025 11:30,
20/11/2025 00:00,20/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",55143222,21/11/2025 14:01,A
20/11/2025 00:00,20/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2596538901,24/11/2025 14:01,A
20/11/2025 00:00,20/11/2025,"NTS Energy Offtaken, Powerstations Total",884606867,24/11/2025 14:01,A
20/11/2025 00:00,20/11/2025,"NTS Energy Offtaken, Storage Injection Total",0,21/11/2025 12:01,L
19/11/2025 09:25,18/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",240625430,19/11/2025 11:30,
19/11/2025 00:00,19/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",47941723,21/11/2025 12:01,A
19/11/2025 00:00,19/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2379594712,21/11/2025 12:01,A
19/11/2025 00:00,19/11/2025,"NTS Energy Offtaken, Powerstations Total",578722017,20/11/2025 14:01,A
19/11/2025 00:00,19/11/2025,"NTS Energy Offtaken, Storage Injection Total",0,20/11/2025 12:01,L
18/11/2025 08:40,17/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",282535337,18/11/2025 11:30,
18/11/2025 00:00,18/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",46403611,21/11/2025 12:01,A
18/11/2025 00:00,18/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",2154360866,20/11/2025 16:01,A
18/11/2025 00:00,18/11/2025,"NTS Energy Offtaken, Powerstations Total",669473680,20/11/2025 14:01,A
18/11/2025 00:00,18/11/2025,"NTS Energy Offtaken, Storage Injection Total",0,19/11/2025 12:01,L
17/11/2025 05:16,16/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",445375031,17/11/2025 11:30,
17/11/2025 00:00,17/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",38686731,19/11/2025 12:01,A
17/11/2025 00:00,17/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1977988438,20/11/2025 16:01,A
17/11/2025 00:00,17/11/2025,"NTS Energy Offtaken, Powerstations Total",605212525,20/11/2025 14:01,A
17/11/2025 00:00,17/11/2025,"NTS Energy Offtaken, Storage Injection Total",6300050,18/11/2025 12:01,L
16/11/2025 05:16,15/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",416291063,16/11/2025 11:30,
16/11/2025 00:00,16/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",27147968,17/11/2025 16:01,A
16/11/2025 00:00,16/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1576311731,20/11/2025 16:01,A
16/11/2025 00:00,16/11/2025,"NTS Energy Offtaken, Powerstations Total",467759794,21/11/2025 14:01,A
16/11/2025 00:00,16/11/2025,"NTS Energy Offtaken, Storage Injection Total",74071108,17/11/2025 14:01,A
15/11/2025 07:54,14/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",483684971,15/11/2025 11:30,
15/11/2025 00:00,15/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",26350274,17/11/2025 16:01,A
15/11/2025 00:00,15/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1371646408,20/11/2025 16:01,A
15/11/2025 00:00,15/11/2025,"NTS Energy Offtaken, Powerstations Total",353135478,17/11/2025 14:01,A
15/11/2025 00:00,15/11/2025,"NTS Energy Offtaken, Storage Injection Total",147705126,17/11/2025 14:01,A
14/11/2025 05:16,13/11/2025,"NTS Energy Offtaken, Interconnector Exports Total",534524188,14/11/2025 11:30,
14/11/2025 00:00,14/11/2025,"NTS Energy Offtaken, Industrial Offtake Total",25502777,17/11/2025 16:01,A
14/11/2025 00:00,14/11/2025,"NTS Energy Offtaken, LDZ Offtake Total",1462039411,17/11/2025 16:01,A
14/11/2025 00:00,14/11/2025,"NTS Energy Offtaken, Powerstations Total",276078392,19/11/2025 14:01,A
14/11/2025 00:00,14/11/2025,"NTS Energy Offtaken, Storage Injection Total",70486490,17/11/2025 14:01,A
