Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
27/12/2024 00:00,27/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,28/12/2024 12:01,L
26/12/2024 05:16,25/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",143533333,26/12/2024 11:30,
26/12/2024 00:00,26/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",41900186,28/12/2024 10:01,A
26/12/2024 00:00,26/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1592714342,30/12/2024 16:01,A
26/12/2024 00:00,26/12/2024,"NTS Energy Offtaken, Powerstations Total",501305292,28/12/2024 12:01,A
26/12/2024 00:00,26/12/2024,"NTS Energy Offtaken, Storage Injection Total",68020204,27/12/2024 12:01,L
25/12/2024 05:16,24/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",156877778,25/12/2024 11:30,
25/12/2024 00:00,25/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",43163193,26/12/2024 14:01,A
25/12/2024 00:00,25/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1407707868,28/12/2024 10:01,A
25/12/2024 00:00,25/12/2024,"NTS Energy Offtaken, Powerstations Total",242193519,28/12/2024 10:01,A
25/12/2024 00:00,25/12/2024,"NTS Energy Offtaken, Storage Injection Total",426343676,26/12/2024 12:01,L
24/12/2024 00:00,24/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",40276891,28/12/2024 10:01,A
24/12/2024 00:00,24/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1535759905,28/12/2024 10:01,A
24/12/2024 00:00,24/12/2024,"NTS Energy Offtaken, Powerstations Total",258258213,28/12/2024 10:01,A
24/12/2024 00:00,24/12/2024,"NTS Energy Offtaken, Storage Injection Total",289355213,25/12/2024 12:01,L
23/12/2024 05:16,22/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",168684208,23/12/2024 11:30,
23/12/2024 00:00,23/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",41857499,24/12/2024 14:01,A
23/12/2024 00:00,23/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2036028370,28/12/2024 10:01,A
23/12/2024 00:00,23/12/2024,"NTS Energy Offtaken, Powerstations Total",403240285,28/12/2024 10:01,A
23/12/2024 00:00,23/12/2024,"NTS Energy Offtaken, Storage Injection Total",13600000,24/12/2024 12:01,L
22/12/2024 05:16,21/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",158200524,22/12/2024 11:30,
22/12/2024 00:00,22/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",38745211,23/12/2024 14:01,A
22/12/2024 00:00,22/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2075893954,24/12/2024 14:01,A
22/12/2024 00:00,22/12/2024,"NTS Energy Offtaken, Powerstations Total",156169094,28/12/2024 10:01,A
22/12/2024 00:00,22/12/2024,"NTS Energy Offtaken, Storage Injection Total",87843418,23/12/2024 12:01,L
21/12/2024 05:16,20/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",239416741,21/12/2024 11:30,
21/12/2024 00:00,21/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",35775236,22/12/2024 12:01,L
21/12/2024 00:00,21/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1817895957,23/12/2024 14:01,A
21/12/2024 00:00,21/12/2024,"NTS Energy Offtaken, Powerstations Total",188694639,22/12/2024 12:01,A
21/12/2024 00:00,21/12/2024,"NTS Energy Offtaken, Storage Injection Total",306836977,22/12/2024 12:01,L
20/12/2024 00:00,20/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",41284833,23/12/2024 12:01,A
20/12/2024 00:00,20/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2044374628,23/12/2024 14:01,A
20/12/2024 00:00,20/12/2024,"NTS Energy Offtaken, Powerstations Total",252209259,23/12/2024 12:01,A
20/12/2024 00:00,20/12/2024,"NTS Energy Offtaken, Storage Injection Total",13359970,21/12/2024 12:01,L
19/12/2024 05:16,18/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",295541886,19/12/2024 11:30,
19/12/2024 00:00,19/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",38881722,20/12/2024 16:01,A
19/12/2024 00:00,19/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1990434851,20/12/2024 14:01,A
19/12/2024 00:00,19/12/2024,"NTS Energy Offtaken, Powerstations Total",223593298,20/12/2024 15:01,A
19/12/2024 00:00,19/12/2024,"NTS Energy Offtaken, Storage Injection Total",10574960,20/12/2024 12:01,L
18/12/2024 05:16,17/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",197334323,18/12/2024 11:30,
18/12/2024 00:00,18/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",49192815,19/12/2024 12:01,L
18/12/2024 00:00,18/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1575074538,20/12/2024 14:01,A
18/12/2024 00:00,18/12/2024,"NTS Energy Offtaken, Powerstations Total",261134286,19/12/2024 15:01,A
18/12/2024 00:00,18/12/2024,"NTS Energy Offtaken, Storage Injection Total",224429845,19/12/2024 12:01,L
17/12/2024 00:00,17/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",63041854,18/12/2024 12:01,L
17/12/2024 00:00,17/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1784724461,19/12/2024 16:01,A
17/12/2024 00:00,17/12/2024,"NTS Energy Offtaken, Powerstations Total",427750831,19/12/2024 12:01,A
17/12/2024 00:00,17/12/2024,"NTS Energy Offtaken, Storage Injection Total",78764241,18/12/2024 12:01,L
16/12/2024 00:00,16/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",61720588,18/12/2024 12:01,A
16/12/2024 00:00,16/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1689322298,18/12/2024 14:01,A
16/12/2024 00:00,16/12/2024,"NTS Energy Offtaken, Powerstations Total",280456348,19/12/2024 12:01,A
16/12/2024 00:00,16/12/2024,"NTS Energy Offtaken, Storage Injection Total",182732250,17/12/2024 12:01,L
15/12/2024 08:43,14/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",242353597,15/12/2024 11:30,
15/12/2024 00:00,15/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",68507976,17/12/2024 14:01,A
15/12/2024 00:00,15/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1655594430,17/12/2024 14:01,A
15/12/2024 00:00,15/12/2024,"NTS Energy Offtaken, Powerstations Total",171365054,17/12/2024 14:01,A
15/12/2024 00:00,15/12/2024,"NTS Energy Offtaken, Storage Injection Total",531641984,16/12/2024 12:01,L
14/12/2024 08:49,13/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",291633333,14/12/2024 11:30,
14/12/2024 00:00,14/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",58702531,15/12/2024 12:01,L
14/12/2024 00:00,14/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1904613335,16/12/2024 14:01,A
14/12/2024 00:00,14/12/2024,"NTS Energy Offtaken, Powerstations Total",395108154,17/12/2024 14:01,A
14/12/2024 00:00,14/12/2024,"NTS Energy Offtaken, Storage Injection Total",185414464,15/12/2024 12:01,L
13/12/2024 08:30,12/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",321913889,13/12/2024 11:30,
13/12/2024 00:00,13/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",79571309,14/12/2024 12:01,L
13/12/2024 00:00,13/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2143176737,16/12/2024 16:01,A
13/12/2024 00:00,13/12/2024,"NTS Energy Offtaken, Powerstations Total",970524051,16/12/2024 12:01,A
13/12/2024 00:00,13/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,14/12/2024 12:01,L
12/12/2024 08:13,11/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",326441667,12/12/2024 11:30,
12/12/2024 00:00,12/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",88704338,16/12/2024 12:01,A
12/12/2024 00:00,12/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2213053864,13/12/2024 16:01,A
12/12/2024 00:00,12/12/2024,"NTS Energy Offtaken, Powerstations Total",1115608477,13/12/2024 12:01,A
12/12/2024 00:00,12/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,13/12/2024 12:01,L
11/12/2024 00:00,11/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",88908215,13/12/2024 12:01,A
11/12/2024 00:00,11/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2298974190,16/12/2024 14:01,A
11/12/2024 00:00,11/12/2024,"NTS Energy Offtaken, Powerstations Total",1098132986,13/12/2024 12:01,A
11/12/2024 00:00,11/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,12/12/2024 12:01,L
10/12/2024 10:10,09/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",280458333,10/12/2024 11:30,
10/12/2024 00:00,10/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",74503788,11/12/2024 14:01,A
10/12/2024 00:00,10/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2240402821,13/12/2024 14:01,A
10/12/2024 00:00,10/12/2024,"NTS Energy Offtaken, Powerstations Total",951314840,13/12/2024 12:01,A
10/12/2024 00:00,10/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,11/12/2024 12:01,L
09/12/2024 05:16,08/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",186188889,09/12/2024 11:30,
09/12/2024 00:00,09/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",61391855,11/12/2024 14:01,A
09/12/2024 00:00,09/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2136474761,11/12/2024 14:01,A
09/12/2024 00:00,09/12/2024,"NTS Energy Offtaken, Powerstations Total",530759913,11/12/2024 14:01,A
09/12/2024 00:00,09/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,10/12/2024 12:01,L
08/12/2024 05:16,07/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",163588889,08/12/2024 11:30,
08/12/2024 00:00,08/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",56500735,09/12/2024 12:01,L
08/12/2024 00:00,08/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2058406428,11/12/2024 14:01,A
08/12/2024 00:00,08/12/2024,"NTS Energy Offtaken, Powerstations Total",177004854,09/12/2024 14:01,A
08/12/2024 00:00,08/12/2024,"NTS Energy Offtaken, Storage Injection Total",95168326,09/12/2024 12:01,L
07/12/2024 00:00,07/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",55614879,10/12/2024 12:01,A
07/12/2024 00:00,07/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1997074052,11/12/2024 14:01,A
07/12/2024 00:00,07/12/2024,"NTS Energy Offtaken, Powerstations Total",221335631,09/12/2024 16:01,A
07/12/2024 00:00,07/12/2024,"NTS Energy Offtaken, Storage Injection Total",103639287,08/12/2024 12:01,L
06/12/2024 05:16,05/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",174922222,06/12/2024 11:30,
06/12/2024 00:00,06/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",57295853,09/12/2024 14:01,A
06/12/2024 00:00,06/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1917124707,11/12/2024 14:01,A
06/12/2024 00:00,06/12/2024,"NTS Energy Offtaken, Powerstations Total",414001192,09/12/2024 14:01,A
06/12/2024 00:00,06/12/2024,"NTS Energy Offtaken, Storage Injection Total",75291034,07/12/2024 12:01,L
05/12/2024 05:16,04/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",212011111,05/12/2024 11:30,
05/12/2024 00:00,05/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",56337318,09/12/2024 14:01,A
05/12/2024 00:00,05/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1713360304,06/12/2024 14:01,A
05/12/2024 00:00,05/12/2024,"NTS Energy Offtaken, Powerstations Total",291207272,06/12/2024 14:01,A
05/12/2024 00:00,05/12/2024,"NTS Energy Offtaken, Storage Injection Total",424414136,06/12/2024 12:01,L
04/12/2024 07:42,03/12/2024,"NTS Energy Offtaken, Interconnector Exports Total",276277778,04/12/2024 11:30,
04/12/2024 00:00,04/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",71925513,05/12/2024 14:01,A
04/12/2024 00:00,04/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2083111155,06/12/2024 14:01,A
04/12/2024 00:00,04/12/2024,"NTS Energy Offtaken, Powerstations Total",712291558,05/12/2024 14:01,A
04/12/2024 00:00,04/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,05/12/2024 12:01,L
03/12/2024 00:00,03/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",75267800,05/12/2024 14:01,A
03/12/2024 00:00,03/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",2098951024,06/12/2024 14:01,A
03/12/2024 00:00,03/12/2024,"NTS Energy Offtaken, Powerstations Total",854628796,05/12/2024 14:01,A
03/12/2024 00:00,03/12/2024,"NTS Energy Offtaken, Storage Injection Total",0,05/12/2024 08:34,L
02/12/2024 00:00,02/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",60977736,05/12/2024 12:01,A
02/12/2024 00:00,02/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1777927805,03/12/2024 16:01,A
02/12/2024 00:00,02/12/2024,"NTS Energy Offtaken, Powerstations Total",522303884,03/12/2024 14:01,A
02/12/2024 00:00,02/12/2024,"NTS Energy Offtaken, Storage Injection Total",6987930,03/12/2024 12:01,L
01/12/2024 05:16,30/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",175364601,01/12/2024 11:30,
01/12/2024 00:00,01/12/2024,"NTS Energy Offtaken, Industrial Offtake Total",57664886,02/12/2024 14:01,A
01/12/2024 00:00,01/12/2024,"NTS Energy Offtaken, LDZ Offtake Total",1357870366,03/12/2024 14:01,A
01/12/2024 00:00,01/12/2024,"NTS Energy Offtaken, Powerstations Total",275844868,05/12/2024 14:01,A
01/12/2024 00:00,01/12/2024,"NTS Energy Offtaken, Storage Injection Total",475424524,02/12/2024 12:01,L
30/11/2024 05:16,29/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",162344444,30/11/2024 11:30,
30/11/2024 00:00,30/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",59822526,03/12/2024 14:01,A
30/11/2024 00:00,30/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1460356444,03/12/2024 14:01,A
30/11/2024 00:00,30/11/2024,"NTS Energy Offtaken, Powerstations Total",330019499,01/12/2024 12:01,A
30/11/2024 00:00,30/11/2024,"NTS Energy Offtaken, Storage Injection Total",221634581,01/12/2024 12:01,L
29/11/2024 05:16,28/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",195155556,29/11/2024 11:30,
29/11/2024 00:00,29/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",59128168,03/12/2024 14:01,A
29/11/2024 00:00,29/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1967967772,03/12/2024 14:01,A
29/11/2024 00:00,29/11/2024,"NTS Energy Offtaken, Powerstations Total",472522765,02/12/2024 12:01,A
29/11/2024 00:00,29/11/2024,"NTS Energy Offtaken, Storage Injection Total",11755983,30/11/2024 12:01,L
28/11/2024 00:00,28/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",70778841,03/12/2024 14:01,A
28/11/2024 00:00,28/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",2400269612,02/12/2024 16:01,A
28/11/2024 00:00,28/11/2024,"NTS Energy Offtaken, Powerstations Total",731770638,03/12/2024 16:01,A
28/11/2024 00:00,28/11/2024,"NTS Energy Offtaken, Storage Injection Total",3156350,29/11/2024 12:01,L
27/11/2024 08:26,26/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",291772458,27/11/2024 11:30,
27/11/2024 00:00,27/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",61981104,28/11/2024 16:01,A
27/11/2024 00:00,27/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",2138981984,29/11/2024 16:01,A
27/11/2024 00:00,27/11/2024,"NTS Energy Offtaken, Powerstations Total",781624067,29/11/2024 12:01,A
27/11/2024 00:00,27/11/2024,"NTS Energy Offtaken, Storage Injection Total",6850030,28/11/2024 12:01,L
26/11/2024 05:16,25/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",231953058,26/11/2024 11:30,
26/11/2024 00:00,26/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",61359990,28/11/2024 12:01,A
26/11/2024 00:00,26/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1954249327,27/11/2024 16:01,A
26/11/2024 00:00,26/11/2024,"NTS Energy Offtaken, Powerstations Total",777813319,29/11/2024 12:01,A
26/11/2024 00:00,26/11/2024,"NTS Energy Offtaken, Storage Injection Total",6780000,27/11/2024 12:01,L
25/11/2024 05:16,24/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",149794455,25/11/2024 11:30,L
25/11/2024 00:00,25/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",42142402,28/11/2024 12:01,A
25/11/2024 00:00,25/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1703790022,27/11/2024 16:01,A
25/11/2024 00:00,25/11/2024,"NTS Energy Offtaken, Powerstations Total",304078721,28/11/2024 14:01,A
25/11/2024 00:00,25/11/2024,"NTS Energy Offtaken, Storage Injection Total",402675021,26/11/2024 12:01,L
24/11/2024 00:00,24/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",41329214,28/11/2024 12:01,A
24/11/2024 00:00,24/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1377031671,27/11/2024 16:01,A
24/11/2024 00:00,24/11/2024,"NTS Energy Offtaken, Powerstations Total",195493153,25/11/2024 14:01,A
24/11/2024 00:00,24/11/2024,"NTS Energy Offtaken, Storage Injection Total",634246084,25/11/2024 12:01,L
23/11/2024 07:18,22/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",256216667,23/11/2024 11:30,
23/11/2024 00:00,23/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",39298071,25/11/2024 14:01,A
23/11/2024 00:00,23/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1942590060,28/11/2024 14:01,A
23/11/2024 00:00,23/11/2024,"NTS Energy Offtaken, Powerstations Total",239202433,25/11/2024 14:01,A
23/11/2024 00:00,23/11/2024,"NTS Energy Offtaken, Storage Injection Total",209277154,24/11/2024 12:01,L
22/11/2024 05:16,21/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",265755556,22/11/2024 11:30,
22/11/2024 00:00,22/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",53588682,24/11/2024 12:01,A
22/11/2024 00:00,22/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",2428336337,27/11/2024 16:01,A
22/11/2024 00:00,22/11/2024,"NTS Energy Offtaken, Powerstations Total",629072012,26/11/2024 16:01,A
22/11/2024 00:00,22/11/2024,"NTS Energy Offtaken, Storage Injection Total",0,23/11/2024 12:01,L
21/11/2024 08:25,20/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",285752778,21/11/2024 11:30,
21/11/2024 00:00,21/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",48754428,26/11/2024 12:01,A
21/11/2024 00:00,21/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",2582390014,25/11/2024 16:01,A
21/11/2024 00:00,21/11/2024,"NTS Energy Offtaken, Powerstations Total",715875532,25/11/2024 14:01,A
21/11/2024 00:00,21/11/2024,"NTS Energy Offtaken, Storage Injection Total",0,22/11/2024 12:01,L
20/11/2024 08:20,19/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",268916667,20/11/2024 11:30,
20/11/2024 00:00,20/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",37463959,22/11/2024 12:01,A
20/11/2024 00:00,20/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",2494337565,25/11/2024 16:01,A
20/11/2024 00:00,20/11/2024,"NTS Energy Offtaken, Powerstations Total",559753640,22/11/2024 12:01,A
20/11/2024 00:00,20/11/2024,"NTS Energy Offtaken, Storage Injection Total",0,21/11/2024 12:01,L
19/11/2024 00:00,19/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",47174272,22/11/2024 12:01,A
19/11/2024 00:00,19/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",2280485840,22/11/2024 16:01,A
19/11/2024 00:00,19/11/2024,"NTS Energy Offtaken, Powerstations Total",567537580,21/11/2024 12:01,A
19/11/2024 00:00,19/11/2024,"NTS Energy Offtaken, Storage Injection Total",0,20/11/2024 12:01,L
18/11/2024 05:16,17/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",185088889,18/11/2024 11:30,
18/11/2024 00:00,18/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",57884946,22/11/2024 12:01,A
18/11/2024 00:00,18/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1985791141,22/11/2024 16:01,A
18/11/2024 00:00,18/11/2024,"NTS Energy Offtaken, Powerstations Total",693999726,20/11/2024 14:01,A
18/11/2024 00:00,18/11/2024,"NTS Energy Offtaken, Storage Injection Total",0,19/11/2024 12:01,L
17/11/2024 05:16,16/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",180977778,17/11/2024 11:30,
17/11/2024 00:00,17/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",33541501,19/11/2024 12:01,A
17/11/2024 00:00,17/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1640586720,22/11/2024 16:01,A
17/11/2024 00:00,17/11/2024,"NTS Energy Offtaken, Powerstations Total",311453714,19/11/2024 12:01,A
17/11/2024 00:00,17/11/2024,"NTS Energy Offtaken, Storage Injection Total",245275640,18/11/2024 12:01,L
16/11/2024 05:16,15/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",214422222,16/11/2024 11:30,
16/11/2024 00:00,16/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",32642544,19/11/2024 12:01,A
16/11/2024 00:00,16/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1507188620,21/11/2024 16:01,A
16/11/2024 00:00,16/11/2024,"NTS Energy Offtaken, Powerstations Total",263823682,20/11/2024 14:01,A
16/11/2024 00:00,16/11/2024,"NTS Energy Offtaken, Storage Injection Total",424179782,17/11/2024 12:01,L
15/11/2024 07:47,14/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",255383333,15/11/2024 11:30,
15/11/2024 00:00,15/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",45201558,19/11/2024 14:01,A
15/11/2024 00:00,15/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1604486474,18/11/2024 16:01,A
15/11/2024 00:00,15/11/2024,"NTS Energy Offtaken, Powerstations Total",592780984,20/11/2024 14:01,A
15/11/2024 00:00,15/11/2024,"NTS Energy Offtaken, Storage Injection Total",135786121,16/11/2024 12:01,L
14/11/2024 08:27,13/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",272533333,14/11/2024 11:30,
14/11/2024 00:00,14/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",63642820,19/11/2024 14:01,A
14/11/2024 00:00,14/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1525534485,19/11/2024 14:01,A
14/11/2024 00:00,14/11/2024,"NTS Energy Offtaken, Powerstations Total",712938537,18/11/2024 12:01,A
14/11/2024 00:00,14/11/2024,"NTS Energy Offtaken, Storage Injection Total",35115736,15/11/2024 12:01,L
13/11/2024 05:16,12/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",129222222,13/11/2024 11:30,
13/11/2024 00:00,13/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",63853422,14/11/2024 16:01,A
13/11/2024 00:00,13/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1640938134,18/11/2024 16:01,A
13/11/2024 00:00,13/11/2024,"NTS Energy Offtaken, Powerstations Total",731821235,14/11/2024 14:01,A
13/11/2024 00:00,13/11/2024,"NTS Energy Offtaken, Storage Injection Total",0,14/11/2024 12:01,L
12/11/2024 05:16,11/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",247311111,12/11/2024 11:30,
12/11/2024 00:00,12/11/2024,"NTS Energy Offtaken, Industrial Offtake Total",67158353,15/11/2024 12:01,A
12/11/2024 00:00,12/11/2024,"NTS Energy Offtaken, LDZ Offtake Total",1728073859,15/11/2024 16:01,A
12/11/2024 00:00,12/11/2024,"NTS Energy Offtaken, Powerstations Total",698566829,13/11/2024 12:01,A
12/11/2024 00:00,12/11/2024,"NTS Energy Offtaken, Storage Injection Total",0,13/11/2024 12:01,L
11/11/2024 05:16,10/11/2024,"NTS Energy Offtaken, Interconnector Exports Total",206233333,11/11/2024 11:30,
