Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
16/08/2021 01:00:00,16/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",656102387,17/08/2021 12:01:01,L
15/08/2021 01:00:00,15/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",560901519,16/08/2021 16:01:00,A
14/08/2021 01:00:00,14/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",545277703,16/08/2021 16:01:00,A
13/08/2021 01:00:00,13/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",587790390,16/08/2021 16:01:00,A
12/08/2021 01:00:00,12/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",608611468,13/08/2021 16:01:00,A
11/08/2021 01:00:00,11/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",623771593,16/08/2021 16:01:00,A
10/08/2021 01:00:00,10/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",625070751,13/08/2021 16:01:00,A
09/08/2021 01:00:00,09/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",642405510,10/08/2021 12:01:00,L
08/08/2021 01:00:00,08/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",591717538,10/08/2021 12:01:00,A
07/08/2021 01:00:00,07/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",580740430,09/08/2021 16:01:01,A
06/08/2021 01:00:00,06/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",582747182,09/08/2021 12:01:00,A
05/08/2021 01:00:00,05/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",576396065,06/08/2021 12:01:00,L
04/08/2021 01:00:00,04/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",567399937,05/08/2021 12:01:01,L
03/08/2021 01:00:00,03/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",591243562,04/08/2021 16:01:00,A
02/08/2021 01:00:00,02/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",617521563,03/08/2021 12:01:01,L
01/08/2021 01:00:00,01/08/2021,"NTS Energy Offtaken, LDZ Offtake Total",572667579,02/08/2021 12:01:01,L
31/07/2021 01:00:00,31/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",575486939,02/08/2021 12:01:01,A
30/07/2021 01:00:00,30/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",621932674,03/08/2021 12:01:01,A
29/07/2021 01:00:00,29/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",592841784,30/07/2021 14:01:01,A
28/07/2021 01:00:00,28/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",577295188,29/07/2021 16:01:00,A
27/07/2021 01:00:00,27/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",559004001,28/07/2021 12:01:01,L
26/07/2021 01:00:00,26/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",536846537,28/07/2021 16:01:00,A
25/07/2021 01:00:00,25/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",519039324,27/07/2021 16:01:01,A
24/07/2021 01:00:00,24/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",484045686,27/07/2021 16:01:01,A
23/07/2021 01:00:00,23/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",528563114,27/07/2021 16:01:01,A
22/07/2021 01:00:00,22/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",541456300,27/07/2021 16:01:01,A
21/07/2021 01:00:00,21/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",555393488,26/07/2021 16:01:01,A
20/07/2021 01:00:00,20/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",553348641,23/07/2021 12:01:00,A
19/07/2021 01:00:00,19/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",544220988,20/07/2021 12:01:01,L
18/07/2021 01:00:00,18/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",486237059,19/07/2021 16:01:00,A
17/07/2021 01:00:00,17/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",483954266,19/07/2021 16:01:00,A
16/07/2021 01:00:00,16/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",592781275,19/07/2021 16:01:00,A
15/07/2021 01:00:00,15/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",596255851,19/07/2021 16:01:00,A
14/07/2021 01:00:00,14/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",589796673,15/07/2021 14:01:00,A
13/07/2021 01:00:00,13/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",613485419,16/07/2021 16:01:00,A
12/07/2021 01:00:00,12/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",631001332,13/07/2021 16:01:00,A
11/07/2021 01:00:00,11/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",589402411,12/07/2021 14:01:00,A
10/07/2021 01:00:00,10/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",582592077,12/07/2021 12:01:00,A
09/07/2021 01:00:00,09/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",614486115,12/07/2021 16:01:00,A
08/07/2021 01:00:00,08/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",667825960,09/07/2021 12:01:00,L
07/07/2021 01:00:00,07/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",672626449,09/07/2021 16:01:01,A
06/07/2021 01:00:00,06/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",696009934,08/07/2021 16:01:01,A
05/07/2021 01:00:00,05/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",634594388,08/07/2021 16:01:01,A
04/07/2021 01:00:00,04/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",574269654,05/07/2021 12:01:01,L
03/07/2021 01:00:00,03/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",563806410,09/07/2021 16:01:01,A
02/07/2021 01:00:00,02/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",608568185,05/07/2021 12:01:01,A
01/07/2021 01:00:00,01/07/2021,"NTS Energy Offtaken, LDZ Offtake Total",651017521,02/07/2021 14:01:01,A
30/06/2021 01:00:00,30/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",714695284,01/07/2021 12:01:01,L
29/06/2021 01:00:00,29/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",699100182,30/06/2021 14:01:00,A
28/06/2021 01:00:00,28/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",766150844,30/06/2021 16:12:00,A
27/06/2021 01:00:00,27/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",630783205,30/06/2021 16:12:00,A
26/06/2021 01:00:00,26/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",659733643,29/06/2021 16:01:01,A
25/06/2021 01:00:00,25/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",736089254,29/06/2021 16:01:01,A
24/06/2021 01:00:00,24/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",680647158,25/06/2021 12:01:01,L
23/06/2021 01:00:00,23/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",746549929,25/06/2021 12:01:01,A
22/06/2021 01:00:00,22/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",796061780,24/06/2021 12:01:00,A
21/06/2021 01:00:00,21/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",845677974,22/06/2021 14:01:00,A
20/06/2021 01:00:00,20/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",708109670,22/06/2021 12:01:00,A
19/06/2021 01:00:00,19/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",655362065,22/06/2021 12:01:00,A
18/06/2021 01:00:00,18/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",670441366,21/06/2021 16:01:01,A
17/06/2021 01:00:00,17/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",641183982,19/06/2021 16:01:01,A
16/06/2021 01:00:00,16/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",611150831,18/06/2021 16:01:01,A
15/06/2021 01:00:00,15/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",632568862,17/06/2021 16:01:00,A
14/06/2021 01:00:00,14/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",629240981,15/06/2021 14:01:01,A
13/06/2021 01:00:00,13/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",549377924,14/06/2021 16:01:00,A
12/06/2021 01:00:00,12/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",589990658,15/06/2021 12:01:00,A
11/06/2021 01:00:00,11/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",619330721,15/06/2021 16:01:00,A
10/06/2021 01:00:00,10/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",612926023,11/06/2021 12:01:01,L
09/06/2021 01:00:00,09/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",623452436,10/06/2021 14:01:01,A
08/06/2021 01:00:00,08/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",645327532,09/06/2021 16:01:01,A
07/06/2021 01:00:00,07/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",638960871,10/06/2021 16:01:00,A
06/06/2021 01:00:00,06/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",617675859,08/06/2021 12:01:01,A
05/06/2021 01:00:00,05/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",609264649,07/06/2021 16:01:01,A
04/06/2021 01:00:00,04/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",686480417,08/06/2021 16:01:01,A
03/06/2021 01:00:00,03/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",666671748,04/06/2021 12:01:00,L
02/06/2021 01:00:00,02/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",660347803,03/06/2021 12:01:01,L
01/06/2021 01:00:00,01/06/2021,"NTS Energy Offtaken, LDZ Offtake Total",670954086,02/06/2021 16:01:01,A
31/05/2021 01:00:00,31/05/2021,"NTS Energy Offtaken, LDZ Offtake Total",715463122,02/06/2021 12:01:01,A
30/05/2021 01:00:00,30/05/2021,"NTS Energy Offtaken, LDZ Offtake Total",747907583,02/06/2021 12:01:01,A
29/05/2021 01:00:00,29/05/2021,"NTS Energy Offtaken, LDZ Offtake Total",758293248,01/06/2021 16:01:00,A
28/05/2021 01:00:00,28/05/2021,"NTS Energy Offtaken, LDZ Offtake Total",927357326,01/06/2021 16:01:00,A
27/05/2021 01:00:00,27/05/2021,"NTS Energy Offtaken, LDZ Offtake Total",1016407519,28/05/2021 12:01:01,L
