Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
20/12/2023 00:00,20/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1810751828,22/12/2023 16:01,A
20/12/2023 00:00,20/12/2023,"NTS Energy Offtaken, Powerstations Total",143346803,21/12/2023 12:01,A
20/12/2023 00:00,20/12/2023,"NTS Energy Offtaken, Storage Injection Total",163517896,21/12/2023 12:01,L
19/12/2023 07:49,18/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",556519726,19/12/2023 11:30,
19/12/2023 00:00,19/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",54998103,20/12/2023 16:01,A
19/12/2023 00:00,19/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1710317851,23/12/2023 12:01,A
19/12/2023 00:00,19/12/2023,"NTS Energy Offtaken, Powerstations Total",383101993,22/12/2023 16:01,A
19/12/2023 00:00,19/12/2023,"NTS Energy Offtaken, Storage Injection Total",224071121,20/12/2023 12:01,L
18/12/2023 08:47,17/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",452381263,18/12/2023 11:30,
18/12/2023 00:00,18/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",56534723,19/12/2023 14:01,A
18/12/2023 00:00,18/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1568380277,21/12/2023 16:01,A
18/12/2023 00:00,18/12/2023,"NTS Energy Offtaken, Powerstations Total",374761888,22/12/2023 16:01,A
18/12/2023 00:00,18/12/2023,"NTS Energy Offtaken, Storage Injection Total",325202271,19/12/2023 12:01,L
17/12/2023 07:34,16/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",457849888,17/12/2023 11:30,
17/12/2023 00:00,17/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",54133435,18/12/2023 14:01,A
17/12/2023 00:00,17/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1590654847,20/12/2023 12:01,A
17/12/2023 00:00,17/12/2023,"NTS Energy Offtaken, Powerstations Total",168164645,18/12/2023 14:01,A
17/12/2023 00:00,17/12/2023,"NTS Energy Offtaken, Storage Injection Total",416435501,18/12/2023 12:01,L
16/12/2023 08:14,15/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",399226439,16/12/2023 11:30,
16/12/2023 00:00,16/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",56689267,18/12/2023 12:01,A
16/12/2023 00:00,16/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1615915632,19/12/2023 16:01,A
16/12/2023 00:00,16/12/2023,"NTS Energy Offtaken, Powerstations Total",197909628,17/12/2023 12:01,A
16/12/2023 00:00,16/12/2023,"NTS Energy Offtaken, Storage Injection Total",491439498,17/12/2023 12:01,L
15/12/2023 07:50,14/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",435548513,15/12/2023 11:30,
15/12/2023 00:00,15/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",55301163,16/12/2023 14:01,A
15/12/2023 00:00,15/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1924133644,19/12/2023 16:01,A
15/12/2023 00:00,15/12/2023,"NTS Energy Offtaken, Powerstations Total",567393414,17/12/2023 12:01,A
15/12/2023 00:00,15/12/2023,"NTS Energy Offtaken, Storage Injection Total",72454347,16/12/2023 12:01,L
14/12/2023 07:25,13/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",286116714,14/12/2023 11:30,
14/12/2023 00:00,14/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",71346901,15/12/2023 12:01,L
14/12/2023 00:00,14/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2100567439,19/12/2023 16:01,A
14/12/2023 00:00,14/12/2023,"NTS Energy Offtaken, Powerstations Total",771009162,15/12/2023 12:01,A
14/12/2023 00:00,14/12/2023,"NTS Energy Offtaken, Storage Injection Total",19990020,15/12/2023 12:01,L
13/12/2023 07:40,12/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",298050471,13/12/2023 11:30,
13/12/2023 00:00,13/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",59610365,14/12/2023 14:01,A
13/12/2023 00:00,13/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2039845285,18/12/2023 16:01,A
13/12/2023 00:00,13/12/2023,"NTS Energy Offtaken, Powerstations Total",730200332,15/12/2023 14:01,A
13/12/2023 00:00,13/12/2023,"NTS Energy Offtaken, Storage Injection Total",53787040,14/12/2023 12:01,L
12/12/2023 07:43,11/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",254270256,12/12/2023 11:30,
12/12/2023 00:00,12/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",58363842,13/12/2023 12:01,L
12/12/2023 00:00,12/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1832154677,15/12/2023 12:01,A
12/12/2023 00:00,12/12/2023,"NTS Energy Offtaken, Powerstations Total",676947870,13/12/2023 12:01,A
12/12/2023 00:00,12/12/2023,"NTS Energy Offtaken, Storage Injection Total",19900030,13/12/2023 12:01,L
11/12/2023 09:57,10/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",141258629,11/12/2023 11:30,
11/12/2023 00:00,11/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",60732626,12/12/2023 14:01,A
11/12/2023 00:00,11/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1836119405,15/12/2023 12:01,A
11/12/2023 00:00,11/12/2023,"NTS Energy Offtaken, Powerstations Total",646827451,13/12/2023 12:01,A
11/12/2023 00:00,11/12/2023,"NTS Energy Offtaken, Storage Injection Total",46886891,12/12/2023 12:01,L
10/12/2023 08:15,09/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",149091310,10/12/2023 11:30,
10/12/2023 00:00,10/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",45021727,11/12/2023 15:01,A
10/12/2023 00:00,10/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1755691508,15/12/2023 12:01,A
10/12/2023 00:00,10/12/2023,"NTS Energy Offtaken, Powerstations Total",259855255,11/12/2023 15:01,A
10/12/2023 00:00,10/12/2023,"NTS Energy Offtaken, Storage Injection Total",247106533,11/12/2023 12:01,L
09/12/2023 07:42,08/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",302578441,09/12/2023 11:30,
09/12/2023 00:00,09/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",44513086,10/12/2023 12:01,L
09/12/2023 00:00,09/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1750749364,12/12/2023 16:01,A
09/12/2023 00:00,09/12/2023,"NTS Energy Offtaken, Powerstations Total",157785777,10/12/2023 12:01,A
09/12/2023 00:00,09/12/2023,"NTS Energy Offtaken, Storage Injection Total",372438788,10/12/2023 12:01,L
08/12/2023 07:44,07/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",413481950,08/12/2023 11:30,
08/12/2023 00:00,08/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",55778901,09/12/2023 14:01,A
08/12/2023 00:00,08/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",1918551665,12/12/2023 14:01,A
08/12/2023 00:00,08/12/2023,"NTS Energy Offtaken, Powerstations Total",537271552,11/12/2023 13:01,A
08/12/2023 00:00,08/12/2023,"NTS Energy Offtaken, Storage Injection Total",200114251,09/12/2023 12:01,L
07/12/2023 08:21,06/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",326255171,07/12/2023 11:30,
07/12/2023 00:00,07/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",62601725,08/12/2023 14:01,A
07/12/2023 00:00,07/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2236763879,11/12/2023 16:01,A
07/12/2023 00:00,07/12/2023,"NTS Energy Offtaken, Powerstations Total",543274261,08/12/2023 12:01,A
07/12/2023 00:00,07/12/2023,"NTS Energy Offtaken, Storage Injection Total",10800000,08/12/2023 12:01,L
06/12/2023 08:52,05/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",403583572,06/12/2023 11:30,
06/12/2023 00:00,06/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",80477464,08/12/2023 14:01,A
06/12/2023 00:00,06/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2448112900,11/12/2023 16:01,A
06/12/2023 00:00,06/12/2023,"NTS Energy Offtaken, Powerstations Total",869394041,11/12/2023 13:01,A
06/12/2023 00:00,06/12/2023,"NTS Energy Offtaken, Storage Injection Total",9600000,07/12/2023 12:01,L
05/12/2023 07:50,04/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",400921279,05/12/2023 11:30,
05/12/2023 00:00,05/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",80312699,07/12/2023 14:01,A
05/12/2023 00:00,05/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2233182649,06/12/2023 16:01,A
05/12/2023 00:00,05/12/2023,"NTS Energy Offtaken, Powerstations Total",923692388,06/12/2023 13:01,A
05/12/2023 00:00,05/12/2023,"NTS Energy Offtaken, Storage Injection Total",6580030,06/12/2023 12:01,L
04/12/2023 07:35,03/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",329583856,04/12/2023 11:30,
04/12/2023 00:00,04/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",60148538,05/12/2023 16:01,A
04/12/2023 00:00,04/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2257105552,09/12/2023 14:01,A
04/12/2023 00:00,04/12/2023,"NTS Energy Offtaken, Powerstations Total",661933233,06/12/2023 13:01,A
04/12/2023 00:00,04/12/2023,"NTS Energy Offtaken, Storage Injection Total",47356066,05/12/2023 12:01,L
03/12/2023 07:43,02/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",345269309,03/12/2023 11:30,
03/12/2023 00:00,03/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",65884532,04/12/2023 16:01,A
03/12/2023 00:00,03/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2334520625,06/12/2023 16:01,A
03/12/2023 00:00,03/12/2023,"NTS Energy Offtaken, Powerstations Total",627234272,05/12/2023 12:01,A
03/12/2023 00:00,03/12/2023,"NTS Energy Offtaken, Storage Injection Total",63878970,04/12/2023 12:01,L
02/12/2023 08:19,01/12/2023,"NTS Energy Offtaken, Interconnector Exports Total",303633333,02/12/2023 11:30,
02/12/2023 00:00,02/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",78496281,05/12/2023 12:01,A
02/12/2023 00:00,02/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2677495894,06/12/2023 16:01,A
02/12/2023 00:00,02/12/2023,"NTS Energy Offtaken, Powerstations Total",875455323,06/12/2023 12:01,A
02/12/2023 00:00,02/12/2023,"NTS Energy Offtaken, Storage Injection Total",0,03/12/2023 12:01,L
01/12/2023 06:59,30/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",279230556,01/12/2023 11:30,
01/12/2023 00:00,01/12/2023,"NTS Energy Offtaken, Industrial Offtake Total",84752132,04/12/2023 16:01,A
01/12/2023 00:00,01/12/2023,"NTS Energy Offtaken, LDZ Offtake Total",2716163712,06/12/2023 16:01,A
01/12/2023 00:00,01/12/2023,"NTS Energy Offtaken, Powerstations Total",1072134365,04/12/2023 16:01,A
01/12/2023 00:00,01/12/2023,"NTS Energy Offtaken, Storage Injection Total",0,02/12/2023 12:01,L
30/11/2023 07:54,29/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",269238889,30/11/2023 11:30,
30/11/2023 00:00,30/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",81547720,01/12/2023 14:01,A
30/11/2023 00:00,30/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",2626203340,05/12/2023 16:01,A
30/11/2023 00:00,30/11/2023,"NTS Energy Offtaken, Powerstations Total",1072630701,04/12/2023 10:01,A
30/11/2023 00:00,30/11/2023,"NTS Energy Offtaken, Storage Injection Total",0,01/12/2023 12:01,L
29/11/2023 09:00,28/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",270516667,29/11/2023 11:30,
29/11/2023 00:00,29/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",75945332,30/11/2023 14:01,A
29/11/2023 00:00,29/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",2395678118,04/12/2023 14:01,A
29/11/2023 00:00,29/11/2023,"NTS Energy Offtaken, Powerstations Total",966194683,01/12/2023 14:01,A
29/11/2023 00:00,29/11/2023,"NTS Energy Offtaken, Storage Injection Total",0,30/11/2023 12:01,L
28/11/2023 08:42,27/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",227194444,28/11/2023 11:30,
28/11/2023 00:00,28/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",69478643,29/11/2023 12:01,L
28/11/2023 00:00,28/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",2135905169,01/12/2023 16:01,A
28/11/2023 00:00,28/11/2023,"NTS Energy Offtaken, Powerstations Total",767902941,03/12/2023 12:01,A
28/11/2023 00:00,28/11/2023,"NTS Energy Offtaken, Storage Injection Total",6290088,29/11/2023 12:01,L
27/11/2023 00:00,27/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",58230128,28/11/2023 14:01,A
27/11/2023 00:00,27/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",2000946478,01/12/2023 16:01,A
27/11/2023 00:00,27/11/2023,"NTS Energy Offtaken, Powerstations Total",641189491,01/12/2023 14:01,A
27/11/2023 00:00,27/11/2023,"NTS Energy Offtaken, Storage Injection Total",32316982,28/11/2023 12:01,L
26/11/2023 07:53,25/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",209313889,27/11/2023 11:30,
26/11/2023 00:00,26/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",68027974,28/11/2023 12:01,A
26/11/2023 00:00,26/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",2080090447,29/11/2023 12:01,A
26/11/2023 00:00,26/11/2023,"NTS Energy Offtaken, Powerstations Total",711527887,27/11/2023 14:28,A
26/11/2023 00:00,26/11/2023,"NTS Energy Offtaken, Storage Injection Total",0,27/11/2023 14:28,L
25/11/2023 07:46,24/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",228605556,25/11/2023 11:30,
25/11/2023 00:00,25/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",56122468,27/11/2023 14:28,A
25/11/2023 00:00,25/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",2092513124,28/11/2023 12:01,A
25/11/2023 00:00,25/11/2023,"NTS Energy Offtaken, Powerstations Total",557038036,26/11/2023 12:01,A
25/11/2023 00:00,25/11/2023,"NTS Energy Offtaken, Storage Injection Total",0,26/11/2023 12:01,L
24/11/2023 07:50,23/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",153272222,24/11/2023 11:30,
24/11/2023 00:00,24/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",45830436,27/11/2023 16:01,A
24/11/2023 00:00,24/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1849991926,27/11/2023 16:01,A
24/11/2023 00:00,24/11/2023,"NTS Energy Offtaken, Powerstations Total",282433331,25/11/2023 12:01,A
24/11/2023 00:00,24/11/2023,"NTS Energy Offtaken, Storage Injection Total",90173814,25/11/2023 12:01,L
23/11/2023 08:51,22/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",156197222,23/11/2023 11:30,
23/11/2023 00:00,23/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",43085910,24/11/2023 16:01,A
23/11/2023 00:00,23/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1511222049,27/11/2023 16:01,A
23/11/2023 00:00,23/11/2023,"NTS Energy Offtaken, Powerstations Total",193322490,24/11/2023 12:01,A
23/11/2023 00:00,23/11/2023,"NTS Energy Offtaken, Storage Injection Total",412779578,24/11/2023 12:01,L
22/11/2023 07:55,21/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",218865447,22/11/2023 11:30,
22/11/2023 00:00,22/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",51236490,23/11/2023 16:01,A
22/11/2023 00:00,22/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1687131710,27/11/2023 16:01,A
22/11/2023 00:00,22/11/2023,"NTS Energy Offtaken, Powerstations Total",429284857,24/11/2023 09:01,A
22/11/2023 00:00,22/11/2023,"NTS Energy Offtaken, Storage Injection Total",81335857,23/11/2023 14:01,L
21/11/2023 08:42,20/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",160182767,21/11/2023 11:30,
21/11/2023 00:00,21/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",58700269,23/11/2023 16:01,A
21/11/2023 00:00,21/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1645353899,24/11/2023 14:01,A
21/11/2023 00:00,21/11/2023,"NTS Energy Offtaken, Powerstations Total",733899145,23/11/2023 16:01,A
21/11/2023 00:00,21/11/2023,"NTS Energy Offtaken, Storage Injection Total",20506467,22/11/2023 12:01,L
20/11/2023 07:48,19/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",147051804,20/11/2023 11:30,
20/11/2023 00:00,20/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",58486526,23/11/2023 14:01,A
20/11/2023 00:00,20/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1525103228,21/11/2023 16:01,A
20/11/2023 00:00,20/11/2023,"NTS Energy Offtaken, Powerstations Total",581068003,24/11/2023 12:01,A
20/11/2023 00:00,20/11/2023,"NTS Energy Offtaken, Storage Injection Total",149153568,21/11/2023 12:01,L
19/11/2023 07:33,18/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",150637216,19/11/2023 11:30,
19/11/2023 00:00,19/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",43708415,22/11/2023 14:01,A
19/11/2023 00:00,19/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1351677802,21/11/2023 16:01,A
19/11/2023 00:00,19/11/2023,"NTS Energy Offtaken, Powerstations Total",215699859,20/11/2023 12:01,A
19/11/2023 00:00,19/11/2023,"NTS Energy Offtaken, Storage Injection Total",469541834,20/11/2023 12:01,L
18/11/2023 07:34,17/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",321766618,18/11/2023 11:30,
18/11/2023 00:00,18/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",43375296,22/11/2023 16:01,A
18/11/2023 00:00,18/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1379753075,22/11/2023 16:01,A
18/11/2023 00:00,18/11/2023,"NTS Energy Offtaken, Powerstations Total",189256598,22/11/2023 16:01,A
18/11/2023 00:00,18/11/2023,"NTS Energy Offtaken, Storage Injection Total",407074147,19/11/2023 12:01,L
17/11/2023 09:34,16/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",275000653,17/11/2023 11:30,
17/11/2023 00:00,17/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",74646244,19/11/2023 14:01,A
17/11/2023 00:00,17/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1743501556,22/11/2023 16:01,A
17/11/2023 00:00,17/11/2023,"NTS Energy Offtaken, Powerstations Total",734725384,20/11/2023 15:01,A
17/11/2023 00:00,17/11/2023,"NTS Energy Offtaken, Storage Injection Total",42344727,18/11/2023 12:01,L
16/11/2023 07:49,15/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",570878702,16/11/2023 11:30,
16/11/2023 00:00,16/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",86405087,17/11/2023 14:01,A
16/11/2023 00:00,16/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1842199592,21/11/2023 16:01,A
16/11/2023 00:00,16/11/2023,"NTS Energy Offtaken, Powerstations Total",853491519,17/11/2023 15:01,A
16/11/2023 00:00,16/11/2023,"NTS Energy Offtaken, Storage Injection Total",24446303,17/11/2023 12:01,L
15/11/2023 07:46,14/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",591689335,15/11/2023 11:30,
15/11/2023 00:00,15/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",54924855,16/11/2023 14:01,A
15/11/2023 00:00,15/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1647214869,20/11/2023 16:01,A
15/11/2023 00:00,15/11/2023,"NTS Energy Offtaken, Powerstations Total",644011775,20/11/2023 16:01,A
15/11/2023 00:00,15/11/2023,"NTS Energy Offtaken, Storage Injection Total",38443691,16/11/2023 12:01,L
14/11/2023 07:38,13/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",486320671,14/11/2023 11:30,
14/11/2023 00:00,14/11/2023,"NTS Energy Offtaken, Industrial Offtake Total",54559500,15/11/2023 16:01,A
14/11/2023 00:00,14/11/2023,"NTS Energy Offtaken, LDZ Offtake Total",1556216435,15/11/2023 16:01,A
14/11/2023 00:00,14/11/2023,"NTS Energy Offtaken, Powerstations Total",452540969,17/11/2023 12:01,A
14/11/2023 00:00,14/11/2023,"NTS Energy Offtaken, Storage Injection Total",43586161,15/11/2023 12:01,L
13/11/2023 08:00,12/11/2023,"NTS Energy Offtaken, Interconnector Exports Total",441143779,13/11/2023 11:30,
